"","subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age"
"416",102,3,26,4,1,202,1011,8,1,5,1,1,3,"young"
"417",102,3,27,6,1,211,1038,4,1,2,0,0,2,"young"
"418",102,3,28,6,0,212,1015,6,1,7,1,0,0,"young"
"419",102,3,29,6,0,201,2889,6,0,5,0,1,1,"young"
"420",102,3,30,4,1,202,745,6,0,3,1,1,3,"young"
"421",102,3,31,4,0,201,918,4,1,2,0,1,1,"young"
"422",102,3,32,6,1,202,828,4,0,8,1,1,3,"young"
"423",102,3,33,8,0,212,2973,6,1,6,1,0,0,"young"
"424",102,3,34,8,1,202,1346,8,0,7,1,1,3,"young"
"425",102,3,35,6,1,202,871,8,1,6,1,1,3,"young"
"426",102,3,36,2,1,202,863,6,1,4,1,1,3,"young"
"427",102,3,37,4,1,202,903,2,1,1,1,1,3,"young"
"428",102,3,38,6,0,201,798,4,1,5,0,1,1,"young"
"429",102,3,39,8,0,212,1105,6,0,7,1,0,0,"young"
"430",102,3,40,6,1,202,776,8,0,3,1,1,3,"young"
"431",102,3,41,4,1,202,1644,6,1,8,1,1,3,"young"
"432",102,3,42,8,0,201,836,4,1,8,0,1,1,"young"
"433",102,3,43,2,1,202,814,8,0,3,1,1,3,"young"
"434",102,3,44,8,1,202,10680,2,1,6,1,1,3,"young"
"435",102,3,45,8,0,201,3826,8,1,7,0,1,1,"young"
"436",102,3,46,4,0,201,1101,8,0,7,0,1,1,"young"
"437",102,3,47,4,0,201,1428,4,0,5,0,1,1,"young"
"438",102,3,48,2,0,201,493,4,0,3,0,1,1,"young"
"439",102,3,49,6,0,201,2508,2,0,5,0,1,1,"young"
"440",102,3,50,4,0,201,2787,6,0,7,0,1,1,"young"
"441",102,3,51,8,0,201,1166,4,0,3,0,1,1,"young"
"442",102,3,52,8,0,201,1082,8,0,8,0,1,1,"young"
"443",102,3,53,2,0,201,2018,8,0,3,0,1,1,"young"
"444",102,3,54,8,0,212,1580,2,0,4,1,0,0,"young"
"445",102,3,55,4,1,202,896,8,0,4,1,1,3,"young"
"446",102,3,56,8,1,202,992,4,1,8,1,1,3,"young"
"447",102,3,57,2,1,202,834,8,1,6,1,1,3,"young"
"448",102,3,58,8,0,212,1099,2,1,5,1,0,0,"young"
"449",102,3,59,6,0,201,3675,8,0,2,0,1,1,"young"
"450",102,3,60,2,1,202,835,6,0,7,1,1,3,"young"
"451",102,3,61,4,0,212,980,2,1,5,1,0,0,"young"
"452",102,3,62,4,1,202,1289,4,0,8,1,1,3,"young"
"453",102,3,63,2,0,201,776,4,1,8,0,1,1,"young"
"454",102,3,64,8,1,202,811,2,0,4,1,1,3,"young"
"455",102,3,65,4,0,201,990,8,1,4,0,1,1,"young"
"456",102,4,1,2,1,202,1383,0,0,8,1,1,3,"young"
"457",102,4,2,2,0,201,1026,2,1,7,0,1,1,"young"
"458",102,4,3,6,0,212,1324,2,0,7,1,0,0,"young"
"459",102,4,4,6,1,211,1433,6,0,2,0,0,2,"young"
"460",102,4,5,8,0,212,1379,6,1,1,1,0,0,"young"
"461",102,4,6,6,0,201,959,8,0,7,0,1,1,"young"
"462",102,4,7,8,0,212,1491,6,0,4,1,0,0,"young"
"463",102,4,8,4,0,201,786,8,0,8,0,1,1,"young"
"464",102,4,9,4,1,202,829,4,0,6,1,1,3,"young"
"465",102,4,10,6,0,201,823,4,1,3,0,1,1,"young"
"466",102,4,11,4,0,201,785,6,0,2,0,1,1,"young"
"467",102,4,12,8,1,202,5620,4,0,5,1,1,3,"young"
"468",102,4,13,8,0,201,1167,8,1,2,0,1,1,"young"
"469",102,4,14,6,1,211,1876,8,0,8,0,0,2,"young"
"470",102,4,15,8,1,202,909,6,1,6,1,1,3,"young"
"471",102,4,16,8,1,211,971,8,1,4,0,0,2,"young"
"472",102,4,17,4,1,202,902,8,1,4,1,1,3,"young"
"473",102,4,18,6,1,202,1140,4,1,7,1,1,3,"young"
"474",102,4,19,6,0,201,946,6,1,6,0,1,1,"young"
"475",102,4,20,6,0,201,1135,6,0,5,0,1,1,"young"
"476",102,4,21,2,0,201,812,6,0,7,0,1,1,"young"
"477",102,4,22,8,1,202,902,2,0,3,1,1,3,"young"
"478",102,4,23,2,0,201,757,8,1,5,0,1,1,"young"
"479",102,4,24,4,1,202,857,2,0,5,1,1,3,"young"
"480",102,4,25,8,0,212,1177,4,1,4,1,0,0,"young"
"481",102,4,26,8,1,202,1165,8,0,1,1,1,3,"young"
"482",102,4,27,6,0,212,1794,8,1,8,1,0,0,"young"
"483",102,4,28,2,1,202,821,6,0,3,1,1,3,"young"
"484",102,4,29,2,1,202,8375,2,1,3,1,1,3,"young"
"485",102,4,30,8,0,212,933,2,1,1,1,0,0,"young"
"486",102,4,31,8,0,212,2322,8,0,5,1,0,0,"young"
"487",102,4,32,4,1,202,904,8,0,5,1,1,3,"young"
"488",102,4,33,2,1,202,1126,4,1,3,1,1,3,"young"
"489",102,4,34,6,1,202,1236,2,1,5,1,1,3,"young"
"490",102,4,35,6,1,202,989,6,1,1,1,1,3,"young"
"491",102,4,36,2,1,202,1433,6,1,3,1,1,3,"young"
"492",102,4,37,8,1,202,746,2,1,7,1,1,3,"young"
"493",102,4,38,2,1,202,1295,8,1,1,1,1,3,"young"
"494",102,4,39,6,0,212,1286,2,1,5,1,0,0,"young"
"495",102,4,40,8,1,202,1085,6,0,7,1,1,3,"young"
"496",102,4,41,6,1,202,797,8,1,2,1,1,3,"young"
"497",102,4,42,4,0,201,736,6,1,7,0,1,1,"young"
"498",102,4,43,4,0,201,741,4,0,2,0,1,1,"young"
"499",102,4,44,6,0,201,1035,4,0,4,0,1,1,"young"
"500",102,4,45,4,1,202,956,6,0,4,1,1,3,"young"
"501",102,4,46,4,0,201,2584,4,1,6,0,1,1,"young"
"502",102,4,47,2,0,201,796,4,0,8,0,1,1,"young"
"503",102,4,48,6,1,202,927,2,0,1,1,1,3,"young"
"504",102,4,49,2,0,201,733,6,1,4,0,1,1,"young"
"505",102,4,50,2,0,201,602,2,0,7,0,1,1,"young"
"506",102,4,51,8,0,212,932,2,0,3,1,0,0,"young"
"507",102,4,52,2,0,201,961,8,0,5,0,1,1,"young"
"508",102,4,53,4,0,201,766,2,0,5,0,1,1,"young"
"509",102,4,54,6,1,202,841,4,0,4,1,1,3,"young"
"510",102,4,55,4,1,202,914,6,1,2,1,1,3,"young"
"511",102,4,56,8,1,202,632,4,1,3,1,1,3,"young"
"512",102,4,57,4,0,201,954,8,1,7,0,1,1,"young"
"513",102,4,58,2,1,202,799,4,0,1,1,1,3,"young"
"514",102,4,59,4,1,202,1018,2,1,3,1,1,3,"young"
"515",102,4,60,4,1,202,780,4,1,4,1,1,3,"young"
"516",102,4,61,2,0,201,855,4,1,4,0,1,1,"young"
"517",102,4,62,2,1,202,1303,2,0,2,1,1,3,"young"
"518",102,4,63,4,0,212,1790,2,1,1,1,0,0,"young"
"519",102,4,64,8,0,201,2890,4,0,3,0,1,1,"young"
"520",102,4,65,2,1,202,1233,8,0,7,1,1,3,"young"
"521",103,1,1,4,1,202,780,0,0,1,1,1,3,"young"
"522",103,1,2,4,1,202,785,4,1,6,1,1,3,"young"
"523",103,1,3,8,0,212,1540,4,1,2,1,0,0,"young"
"524",103,1,4,8,0,201,776,8,0,3,0,1,1,"young"
"525",103,1,5,6,1,202,885,8,0,1,1,1,3,"young"
"526",103,1,6,2,1,202,2052,6,1,1,1,1,3,"young"
"527",103,1,7,4,0,201,805,2,1,7,0,1,1,"young"
"528",103,1,8,6,0,201,1103,4,0,3,0,1,1,"young"
"529",103,1,9,2,1,202,750,6,0,7,1,1,3,"young"
"530",103,1,10,2,0,201,914,2,1,8,0,1,1,"young"
"531",103,1,11,6,0,201,1121,2,0,2,0,1,1,"young"
"532",103,1,12,4,1,202,887,6,0,5,1,1,3,"young"
"533",103,1,13,2,0,201,1023,4,1,5,0,1,1,"young"
"534",103,1,14,2,0,201,1305,2,0,2,0,1,1,"young"
"535",103,1,15,8,0,212,832,2,0,7,1,0,0,"young"
"536",103,1,16,6,0,201,1714,8,0,3,0,1,1,"young"
"537",103,1,17,6,1,202,825,6,0,8,1,1,3,"young"
"538",103,1,18,8,0,201,786,6,1,2,0,1,1,"young"
"539",103,1,19,2,0,201,846,8,0,1,0,1,1,"young"
"540",103,1,20,8,1,202,823,2,0,6,1,1,3,"young"
"541",103,1,21,4,1,202,858,8,1,7,1,1,3,"young"
"542",103,1,22,6,0,201,1042,4,1,2,0,1,1,"young"
"543",103,1,23,4,0,201,1348,6,0,3,0,1,1,"young"
"544",103,1,24,6,1,202,1112,4,0,6,1,1,3,"young"
"545",103,1,25,6,1,202,703,6,1,1,1,1,3,"young"
"546",103,1,26,6,0,201,886,6,1,1,0,1,1,"young"
"547",103,1,27,8,1,211,1125,6,0,4,0,0,2,"young"
"548",103,1,28,2,1,202,746,8,1,2,1,1,3,"young"
"549",103,1,29,6,0,212,1695,2,1,5,1,0,0,"young"
"550",103,1,30,6,0,201,1303,6,0,5,0,1,1,"young"
"551",103,1,31,2,0,201,742,6,0,5,0,1,1,"young"
"552",103,1,32,6,1,202,1491,2,0,5,1,1,3,"young"
"553",103,1,33,4,0,201,810,6,1,4,0,1,1,"young"
"554",103,1,34,2,1,202,805,4,0,3,1,1,3,"young"
"555",103,1,35,6,1,202,1399,2,1,2,1,1,3,"young"
"556",103,1,36,4,1,202,938,6,1,2,1,1,3,"young"
"557",103,1,37,2,1,202,791,4,1,8,1,1,3,"young"
"558",103,1,38,8,1,202,1467,2,1,1,1,1,3,"young"
"559",103,1,39,6,1,202,1443,8,1,4,1,1,3,"young"
"560",103,1,40,2,0,201,1300,6,1,4,0,1,1,"young"
"561",103,1,41,4,1,202,2964,2,0,2,1,1,3,"young"
"562",103,1,42,8,1,211,1160,4,1,7,0,0,2,"young"
"563",103,1,43,2,0,201,974,8,1,6,0,1,1,"young"
"564",103,1,44,4,0,201,777,2,0,3,0,1,1,"young"
"565",103,1,45,8,0,212,1869,4,0,7,1,0,0,"young"
"566",103,1,46,8,1,211,1646,8,0,2,0,0,2,"young"
"567",103,1,47,8,1,202,768,8,1,7,1,1,3,"young"
"568",103,1,48,8,0,212,3892,8,1,3,1,0,0,"young"
"569",103,1,49,4,0,201,796,8,0,3,0,1,1,"young"
"570",103,1,50,4,1,202,952,4,0,6,1,1,3,"young"
"571",103,1,51,4,0,201,860,4,1,8,0,1,1,"young"
"572",103,1,52,8,1,202,829,4,0,5,1,1,3,"young"
"573",103,1,53,6,0,201,1119,8,1,5,0,1,1,"young"
"574",103,1,54,8,0,212,1053,6,0,4,1,0,0,"young"
"575",103,1,55,4,1,202,782,8,0,4,1,1,3,"young"
"576",103,1,56,6,1,202,946,4,1,3,1,1,3,"young"
"577",103,1,57,8,1,202,1014,6,1,7,1,1,3,"young"
"578",103,1,58,4,0,201,1720,8,1,1,0,1,1,"young"
"579",103,1,59,4,0,201,1255,4,0,1,0,1,1,"young"
"580",103,1,60,2,0,201,976,4,0,2,0,1,1,"young"
"581",103,1,61,2,1,202,780,2,0,1,1,1,3,"young"
"582",103,1,62,8,0,212,1160,2,1,6,1,0,0,"young"
"583",103,1,63,2,1,202,878,8,0,6,1,1,3,"young"
"584",103,1,64,2,1,202,1949,2,1,8,1,1,3,"young"
"585",103,1,65,4,1,202,698,2,1,2,1,1,3,"young"
"586",103,2,1,8,1,202,749,0,0,1,1,1,3,"young"
"587",103,2,2,8,1,202,777,8,1,6,1,1,3,"young"
"588",103,2,3,4,1,202,837,8,1,6,1,1,3,"young"
"589",103,2,4,2,0,201,622,4,1,5,0,1,1,"young"
"590",103,2,5,8,0,201,1744,2,0,2,0,1,1,"young"
"591",103,2,6,8,0,201,1101,8,0,5,0,1,1,"young"
"592",103,2,7,6,1,202,1197,8,0,4,1,1,3,"young"
"593",103,2,8,6,0,201,1816,6,1,6,0,1,1,"young"
"594",103,2,9,4,1,202,1354,6,0,5,1,1,3,"young"
"595",103,2,10,6,0,201,943,4,1,8,0,1,1,"young"
"596",103,2,11,2,1,202,1380,6,0,8,1,1,3,"young"
"597",103,2,12,2,0,201,1049,2,1,6,0,1,1,"young"
"598",103,2,13,6,0,201,1481,2,0,1,0,1,1,"young"
"599",103,2,14,2,0,201,907,6,0,5,0,1,1,"young"
"600",103,2,15,8,1,202,3305,2,0,4,1,1,3,"young"
"601",103,2,16,4,0,201,680,8,1,2,0,1,1,"young"
"602",103,2,17,6,0,201,1104,4,0,7,0,1,1,"young"
"603",103,2,18,8,0,201,727,6,0,7,0,1,1,"young"
"604",103,2,19,2,0,201,789,8,0,6,0,1,1,"young"
"605",103,2,20,6,1,202,1841,2,0,6,1,1,3,"young"
"606",103,2,21,6,1,202,786,6,1,5,1,1,3,"young"
"607",103,2,22,8,0,201,854,6,1,5,0,1,1,"young"
"608",103,2,23,2,1,202,751,8,0,1,1,1,3,"young"
"609",103,2,24,6,1,202,741,2,1,6,1,1,3,"young"
"610",103,2,25,2,0,201,786,6,1,1,0,1,1,"young"
"611",103,2,26,2,0,201,829,2,0,6,0,1,1,"young"
"612",103,2,27,4,0,201,1103,2,0,2,0,1,1,"young"
"613",103,2,28,6,1,202,742,4,0,6,1,1,3,"young"
"614",103,2,29,8,1,211,891,6,1,2,0,0,2,"young"
"615",103,2,30,6,0,201,1362,8,1,5,0,1,1,"young"
"616",103,2,31,8,1,202,895,6,0,2,1,1,3,"young"
"617",103,2,32,2,0,201,703,8,1,2,0,1,1,"young"
"618",103,2,33,2,1,202,725,2,0,5,1,1,3,"young"
"619",103,2,34,6,0,201,955,2,1,2,0,1,1,"young"
"620",103,2,35,6,1,202,951,6,0,6,1,1,3,"young"
"621",103,2,36,4,0,201,845,6,1,2,0,1,1,"young"
"622",103,2,37,2,1,202,1015,4,0,3,1,1,3,"young"
"623",103,2,38,2,1,202,817,2,1,7,1,1,3,"young"
"624",103,2,39,8,1,202,843,2,1,6,1,1,3,"young"
"625",103,2,40,6,1,211,1164,8,1,4,0,0,2,"young"
"626",103,2,41,2,1,202,874,6,1,6,1,1,3,"young"
"627",103,2,42,4,0,201,715,2,1,3,0,1,1,"young"
"628",103,2,43,2,0,201,810,4,0,2,0,1,1,"young"
"629",103,2,44,4,1,202,789,2,0,4,1,1,3,"young"
"630",103,2,45,4,0,201,1057,4,1,7,0,1,1,"young"
"631",103,2,46,4,1,202,905,4,0,2,1,1,3,"young"
"632",103,2,47,6,1,202,808,4,1,3,1,1,3,"young"
"633",103,2,48,4,1,202,793,6,1,5,1,1,3,"young"
"634",103,2,49,8,0,201,933,4,1,7,0,1,1,"young"
"635",103,2,50,4,1,202,771,8,0,3,1,1,3,"young"
"636",103,2,51,4,1,202,759,4,1,4,1,1,3,"young"
"637",103,2,52,2,1,202,771,4,1,2,1,1,3,"young"
"638",103,2,53,8,0,201,1008,2,1,5,0,1,1,"young"
"639",103,2,54,6,0,212,923,8,0,2,1,0,0,"young"
"640",103,2,55,6,0,201,792,6,0,2,0,1,1,"young"
"641",103,2,56,4,0,201,739,6,0,4,0,1,1,"young"
"642",103,2,57,4,0,212,889,4,0,3,1,0,0,"young"
"643",103,2,58,8,0,212,1152,4,0,8,1,0,0,"young"
"644",103,2,59,4,0,201,750,8,0,4,0,1,1,"young"
"645",103,2,60,8,1,202,842,4,0,8,1,1,3,"young"
"646",103,2,61,8,0,201,964,8,1,1,0,1,1,"young"
"647",103,2,62,8,1,202,760,8,0,3,1,1,3,"young"
"648",103,2,63,2,1,202,734,8,1,4,1,1,3,"young"
"649",103,2,64,4,1,202,954,2,1,2,1,1,3,"young"
"650",103,2,65,8,1,202,735,4,1,6,1,1,3,"young"
"651",103,3,1,4,1,202,691,0,0,6,1,1,3,"young"
"652",103,3,2,4,1,202,698,4,1,2,1,1,3,"young"
"653",103,3,3,8,1,202,905,4,1,4,1,1,3,"young"
"654",103,3,4,4,1,202,616,8,1,6,1,1,3,"young"
"655",103,3,5,8,0,201,2578,4,1,2,0,1,1,"young"
"656",103,3,6,6,0,201,1198,8,0,1,0,1,1,"young"
"657",103,3,7,4,0,201,817,6,0,4,0,1,1,"young"
"658",103,3,8,2,1,202,707,4,0,2,1,1,3,"young"
"659",103,3,9,6,0,201,906,2,1,1,0,1,1,"young"
"660",103,3,10,6,1,202,1224,6,0,1,1,1,3,"young"
"661",103,3,11,4,0,201,810,6,1,4,0,1,1,"young"
"662",103,3,12,6,0,212,821,4,0,5,1,0,0,"young"
"663",103,3,13,2,0,201,895,6,0,8,0,1,1,"young"
"664",103,3,14,6,0,201,918,2,0,1,0,1,1,"young"
"665",103,3,15,4,1,202,741,6,0,3,1,1,3,"young"
"666",103,3,16,6,1,202,914,4,1,2,1,1,3,"young"
"667",103,3,17,6,1,202,841,6,1,4,1,1,3,"young"
"668",103,3,18,8,0,201,955,6,1,7,0,1,1,"young"
"669",103,3,19,4,1,202,744,8,0,3,1,1,3,"young"
"670",103,3,20,6,0,201,1124,4,1,2,0,1,1,"young"
"671",103,3,21,6,0,201,980,6,0,2,0,1,1,"young"
"672",103,3,22,8,1,202,1559,6,0,7,1,1,3,"young"
"673",103,3,23,6,0,201,1332,8,1,5,0,1,1,"young"
"674",103,3,24,8,0,201,939,6,0,8,0,1,1,"young"
"675",103,3,25,6,1,202,1097,8,0,3,1,1,3,"young"
"676",103,3,26,6,0,201,1239,6,1,6,0,1,1,"young"
"677",103,3,27,2,1,202,761,6,0,8,1,1,3,"young"
"678",103,3,28,8,1,202,1925,2,1,3,1,1,3,"young"
"679",103,3,29,2,0,201,772,8,1,6,0,1,1,"young"
"680",103,3,30,2,0,201,792,2,0,5,0,1,1,"young"
"681",103,3,31,4,0,212,819,2,0,1,1,0,0,"young"
"682",103,3,32,8,0,201,996,4,0,2,0,1,1,"young"
"683",103,3,33,8,1,211,1040,8,0,7,0,0,2,"young"
"684",103,3,34,8,1,202,809,8,1,7,1,1,3,"young"
"685",103,3,35,2,1,202,739,8,1,3,1,1,3,"young"
"686",103,3,36,4,1,202,745,2,1,1,1,1,3,"young"
"687",103,3,37,2,0,201,782,4,1,2,0,1,1,"young"
"688",103,3,38,2,1,202,689,2,0,1,1,1,3,"young"
"689",103,3,39,8,0,201,809,2,1,2,0,1,1,"young"
"690",103,3,40,2,0,201,915,8,0,2,0,1,1,"young"
"691",103,3,41,4,1,202,818,2,0,6,1,1,3,"young"
"692",103,3,42,2,1,202,748,4,1,2,1,1,3,"young"
"693",103,3,43,2,0,201,747,2,1,5,0,1,1,"young"
"694",103,3,44,8,1,202,2448,2,0,5,1,1,3,"young"
"695",103,3,45,6,1,202,945,8,1,3,1,1,3,"young"
"696",103,3,46,2,0,201,750,6,1,4,0,1,1,"young"
"697",103,3,47,6,1,202,732,2,0,5,1,1,3,"young"
"698",103,3,48,2,1,202,1010,6,1,3,1,1,3,"young"
"699",103,3,49,2,1,202,861,2,1,3,1,1,3,"young"
"700",103,3,50,4,0,201,902,2,1,3,0,1,1,"young"
"701",103,3,51,4,0,201,709,4,0,6,0,1,1,"young"
"702",103,3,52,8,1,202,1012,4,0,6,1,1,3,"young"
"703",103,3,53,4,0,201,757,8,1,6,0,1,1,"young"
"704",103,3,54,6,1,202,802,4,0,3,1,1,3,"young"
"705",103,3,55,8,1,202,1861,6,1,7,1,1,3,"young"
"706",103,3,56,8,0,201,871,8,1,3,0,1,1,"young"
"707",103,3,57,4,0,201,896,8,0,3,0,1,1,"young"
"708",103,3,58,4,1,202,760,4,0,5,1,1,3,"young"
"709",103,3,59,4,0,201,932,4,1,6,0,1,1,"young"
"710",103,3,60,2,0,201,619,4,0,6,0,1,1,"young"
"711",103,3,61,8,0,212,740,2,0,2,1,0,0,"young"
"712",103,3,62,8,0,201,714,8,0,7,0,1,1,"young"
"713",103,3,63,2,1,202,656,8,0,1,1,1,3,"young"
"714",103,3,64,6,1,211,810,2,1,7,0,0,2,"young"
"715",103,3,65,4,1,202,764,6,1,2,1,1,3,"young"
"716",103,4,1,4,1,202,789,0,0,1,1,1,3,"young"
"717",103,4,2,2,1,202,744,4,1,2,1,1,3,"young"
"718",103,4,3,2,1,202,2229,2,1,3,1,1,3,"young"
"719",103,4,4,8,0,212,728,2,1,6,1,0,0,"young"
"720",103,4,5,6,1,202,1191,8,0,3,1,1,3,"young"
"721",103,4,6,2,0,201,770,6,1,8,0,1,1,"young"
"722",103,4,7,6,0,212,806,2,0,4,1,0,0,"young"
"723",103,4,8,8,1,202,816,6,0,1,1,1,3,"young"
"724",103,4,9,4,1,202,1115,8,1,3,1,1,3,"young"
"725",103,4,10,6,0,201,761,4,1,4,0,1,1,"young"
"726",103,4,11,6,1,202,919,6,0,8,1,1,3,"young"
"727",103,4,12,2,1,202,757,6,1,7,1,1,3,"young"
"728",103,4,13,6,1,202,744,2,1,2,1,1,3,"young"
"729",103,4,14,6,0,201,662,6,1,1,0,1,1,"young"
"730",103,4,15,2,1,202,664,6,0,4,1,1,3,"young"
"731",103,4,16,6,0,212,2121,2,1,3,1,0,0,"young"
"732",103,4,17,6,0,201,904,6,0,2,0,1,1,"young"
"733",103,4,18,2,0,201,967,6,0,2,0,1,1,"young"
"734",103,4,19,8,0,212,762,2,0,4,1,0,0,"young"
"735",103,4,20,2,0,201,776,8,0,6,0,1,1,"young"
"736",103,4,21,8,1,202,1211,2,0,4,1,1,3,"young"
"737",103,4,22,8,0,201,1030,8,1,2,0,1,1,"young"
"738",103,4,23,4,1,202,920,8,0,7,1,1,3,"young"
"739",103,4,24,4,0,212,887,4,1,1,1,0,0,"young"
"740",103,4,25,6,0,212,1023,4,0,5,1,0,0,"young"
"741",103,4,26,4,0,201,801,6,0,4,0,1,1,"young"
"742",103,4,27,4,0,201,3355,4,0,8,0,1,1,"young"
"743",103,4,28,8,1,202,777,4,0,7,1,1,3,"young"
"744",103,4,29,6,0,201,686,8,1,3,0,1,1,"young"
"745",103,4,30,8,0,212,2917,6,0,1,1,0,0,"young"
"746",103,4,31,2,1,202,1021,8,0,4,1,1,3,"young"
"747",103,4,32,4,1,202,983,2,1,6,1,1,3,"young"
"748",103,4,33,8,0,201,994,4,1,1,0,1,1,"young"
"749",103,4,34,8,0,201,973,8,0,7,0,1,1,"young"
"750",103,4,35,8,1,202,809,8,0,2,1,1,3,"young"
"751",103,4,36,2,1,202,860,8,1,6,1,1,3,"young"
"752",103,4,37,4,0,201,1198,2,1,7,0,1,1,"young"
"753",103,4,38,2,0,201,888,4,0,1,0,1,1,"young"
"754",103,4,39,4,1,202,1049,2,0,4,1,1,3,"young"
"755",103,4,40,4,1,211,1947,4,1,7,0,0,2,"young"
"756",103,4,41,8,1,202,873,4,1,2,1,1,3,"young"
"757",103,4,42,6,1,202,913,8,1,3,1,1,3,"young"
"758",103,4,43,8,1,202,1119,6,1,6,1,1,3,"young"
"759",103,4,44,8,1,211,958,8,1,2,0,0,2,"young"
"760",103,4,45,2,0,201,809,8,1,4,0,1,1,"young"
"761",103,4,46,2,0,201,628,2,0,7,0,1,1,"young"
"762",103,4,47,4,0,201,1143,2,0,4,0,1,1,"young"
"763",103,4,48,2,1,202,779,4,0,8,1,1,3,"young"
"764",103,4,49,2,0,201,785,2,1,4,0,1,1,"young"
"765",103,4,50,6,1,202,1996,2,0,6,1,1,3,"young"
"766",103,4,51,6,1,202,799,6,1,8,1,1,3,"young"
"767",103,4,52,4,1,202,779,6,1,3,1,1,3,"young"
"768",103,4,53,6,1,202,679,4,1,5,1,1,3,"young"
"769",103,4,54,4,0,201,711,6,1,3,0,1,1,"young"
"770",103,4,55,6,1,211,1711,4,0,5,0,0,2,"young"
"771",103,4,56,8,0,201,1077,6,1,3,0,1,1,"young"
"772",103,4,57,4,0,201,886,8,0,2,0,1,1,"young"
"773",103,4,58,4,1,202,893,4,0,6,1,1,3,"young"
"774",103,4,59,2,0,201,668,4,1,7,0,1,1,"young"
"775",103,4,60,2,1,202,1138,2,0,3,1,1,3,"young"
"776",103,4,61,8,1,202,1280,2,1,7,1,1,3,"young"
"777",103,4,62,4,0,201,1138,8,1,3,0,1,1,"young"
"778",103,4,63,8,0,201,887,4,0,3,0,1,1,"young"
"779",103,4,64,6,0,201,1047,8,0,3,0,1,1,"young"
"780",103,4,65,4,1,202,1225,6,0,6,1,1,3,"young"
"781",104,1,1,8,1,211,912,0,0,6,0,0,2,"young"
"782",104,1,2,2,0,201,294,8,1,6,0,1,1,"young"
"783",104,1,3,8,0,212,621,2,0,4,1,0,0,"young"
"784",104,1,4,6,1,202,655,8,0,2,1,1,3,"young"
"785",104,1,5,2,0,201,343,6,1,3,0,1,1,"young"
"786",104,1,6,4,1,202,396,2,0,7,1,1,3,"young"
"787",104,1,7,6,1,211,1607,4,1,5,0,0,2,"young"
"788",104,1,8,6,1,202,425,6,1,2,1,1,3,"young"
"789",104,1,9,2,1,202,403,6,1,6,1,1,3,"young"
"790",104,1,10,6,1,202,477,2,1,7,1,1,3,"young"
"791",104,1,11,8,1,211,845,6,1,6,0,0,2,"young"
"792",104,1,12,6,0,212,438,8,1,1,1,0,0,"young"
"793",104,1,13,4,0,212,430,6,0,8,1,0,0,"young"
"794",104,1,14,6,1,202,536,4,0,6,1,1,3,"young"
"795",104,1,15,4,1,202,549,6,1,4,1,1,3,"young"
"796",104,1,16,2,0,201,329,4,1,5,0,1,1,"young"
"797",104,1,17,6,1,211,1287,2,0,8,0,0,2,"young"
"798",104,1,18,4,0,201,742,6,1,4,0,1,1,"young"
"799",104,1,19,8,1,202,347,4,0,6,1,1,3,"young"
"800",104,1,20,4,1,202,600,8,1,2,1,1,3,"young"
"801",104,1,21,4,1,202,851,4,1,8,1,1,3,"young"
"802",104,1,22,8,1,202,859,4,1,5,1,1,3,"young"
"803",104,1,23,2,1,202,451,8,1,6,1,1,3,"young"
"804",104,1,24,8,0,201,340,2,1,4,0,1,1,"young"
"805",104,1,25,2,1,202,617,8,0,4,1,1,3,"young"
"806",104,1,26,4,0,201,386,2,1,8,0,1,1,"young"
"807",104,1,27,2,1,202,357,4,0,6,1,1,3,"young"
"808",104,1,28,4,1,202,489,2,1,8,1,1,3,"young"
"809",104,1,29,8,0,212,488,4,1,2,1,0,0,"young"
"810",104,1,30,2,0,201,447,8,0,1,0,1,1,"young"
"811",104,1,31,2,0,201,568,2,0,7,0,1,1,"young"
"812",104,1,32,6,0,212,427,2,0,5,1,0,0,"young"
"813",104,1,33,2,0,201,462,6,0,2,0,1,1,"young"
"814",104,1,34,4,0,201,398,2,0,6,0,1,1,"young"
"815",104,1,35,4,0,212,1657,4,0,8,1,0,0,"young"
"816",104,1,36,6,0,201,394,4,0,2,0,1,1,"young"
"817",104,1,37,6,0,212,1132,6,0,8,1,0,0,"young"
"818",104,1,38,6,1,202,721,6,0,1,1,1,3,"young"
"819",104,1,39,8,0,212,911,6,1,7,1,0,0,"young"
"820",104,1,40,8,0,212,1013,8,0,5,1,0,0,"young"
"821",104,1,41,6,0,212,1031,8,0,8,1,0,0,"young"
"822",104,1,42,2,1,202,737,6,0,8,1,1,3,"young"
"823",104,1,43,6,0,201,278,2,1,1,0,1,1,"young"
"824",104,1,44,4,1,202,510,6,0,8,1,1,3,"young"
"825",104,1,45,4,0,201,629,4,1,5,0,1,1,"young"
"826",104,1,46,4,1,202,558,4,0,7,1,1,3,"young"
"827",104,1,47,6,0,201,539,4,1,7,0,1,1,"young"
"828",104,1,48,8,1,202,695,6,0,1,1,1,3,"young"
"829",104,1,49,8,1,202,742,8,1,6,1,1,3,"young"
"830",104,1,50,6,1,202,715,8,1,7,1,1,3,"young"
"831",104,1,51,6,0,201,962,6,1,3,0,1,1,"young"
"832",104,1,52,8,0,212,590,6,0,1,1,0,0,"young"
"833",104,1,53,8,1,202,433,8,0,7,1,1,3,"young"
